,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1525,1525,1525,GerDracor/kind-der-freischuetz.xml,Der Eremit.,0,11,stage_direction,4,2,pre_speech,,,,,no_annotation,S,,1821.0,no_annotation,no_annotation
1526,1526,1526,GerDracor/kind-der-freischuetz.xml,Agathe mit einem Milchkrgue.,12,40,stage_direction,4,2,pre_speech,,,,,no_annotation,S,,1821.0,no_annotation,no_annotation
1527,1527,1527,GerDracor/kind-der-freischuetz.xml,"Ännchen trägt ihr ein Körbchen nach und
            gibt es ihr beim Auftreten.",41,120,stage_direction,4,2,pre_speech,,,,,no_annotation,S,,1821.0,no_annotation,no_annotation
1528,1528,1528,GerDracor/kind-der-freischuetz.xml,zu Ännchen.,0,11,stage_direction,4,2,speech_part,,#agathe,407.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1529,1529,1529,GerDracor/kind-der-freischuetz.xml,Hab' Dank!,0,10,character_speech,4,2,,AGATHE,#agathe,407.0,FEMALE,joy,S,,1821.0,positive,emotions of pleasure
1530,1530,1530,GerDracor/kind-der-freischuetz.xml,Ännchen ab.,0,11,stage_direction,4,2,speech_part,,#agathe,407.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1531,1531,1531,GerDracor/kind-der-freischuetz.xml,"Sei mir gesegnet, meine Tochter!",0,32,character_speech,4,2,,EREMIT.,#eremit,408.0,MALE,joy,S,,1821.0,positive,emotions of pleasure
1532,1532,1532,GerDracor/kind-der-freischuetz.xml,Du bliebst lange aus –,33,55,character_speech,4,2,,EREMIT.,#eremit,408.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1533,1533,1533,GerDracor/kind-der-freischuetz.xml,"Ihr seid doch wohl, ehrwürdiger Vater?",0,38,character_speech,4,2,,AGATHE.,#agathe,409.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1534,1534,1534,GerDracor/kind-der-freischuetz.xml,"Ich wär' schon gestern oder vorgestern
              gekommen; aber dieses Obst, das ich für Euch aufbewahrt hatte, wollte nicht früher
              reifen.",39,196,character_speech,4,2,,AGATHE.,#agathe,409.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1535,1535,1535,GerDracor/kind-der-freischuetz.xml,Da nehmt es und dies Brot und dies Krüglein Milch.,197,247,character_speech,4,2,,AGATHE.,#agathe,409.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1536,1536,1536,GerDracor/kind-der-freischuetz.xml,"Andere Labung darf ich Euch
              ja nicht bringen.",248,307,character_speech,4,2,,AGATHE.,#agathe,409.0,FEMALE,joy,S,,1821.0,positive,emotions of pleasure
1537,1537,1537,GerDracor/kind-der-freischuetz.xml,Die Früchte sind auserlesen.,0,28,character_speech,4,2,,EREMIT.,#eremit,410.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1538,1538,1538,GerDracor/kind-der-freischuetz.xml,Du sorgst für mich wie eine Tochter.,29,65,character_speech,4,2,,EREMIT.,#eremit,410.0,MALE,love,S,,1821.0,positive,emotions of affection
1539,1539,1539,GerDracor/kind-der-freischuetz.xml,Ich liebe Euch nach meinem Vater am meisten.,0,44,character_speech,4,2,,AGATHE.,#agathe,411.0,FEMALE,love,S,,1821.0,positive,emotions of affection
1540,1540,1540,GerDracor/kind-der-freischuetz.xml,"Wär' das wahr, was würde dein Max dazu sagen?",0,45,character_speech,4,2,,EREMIT.,#eremit,412.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1541,1541,1541,GerDracor/kind-der-freischuetz.xml,Ei – das ist etwas andres – ich sprach von kindlicher Liebe.,0,60,character_speech,4,2,,AGATHE.,#agathe,413.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1542,1542,1542,GerDracor/kind-der-freischuetz.xml,"Ihr scherzt mit mir; Ihr
              seid ungewöhnlich heiter.",61,125,character_speech,4,2,,AGATHE.,#agathe,413.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1543,1543,1543,GerDracor/kind-der-freischuetz.xml,für sich.,0,9,stage_direction,4,2,speech_part,,#eremit,414.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1544,1544,1544,GerDracor/kind-der-freischuetz.xml,Wie sehr irrt sie!,0,18,character_speech,4,2,,EREMIT,#eremit,414.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1545,1545,1545,GerDracor/kind-der-freischuetz.xml,–,19,20,character_speech,4,2,,EREMIT,#eremit,414.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1546,1546,1546,GerDracor/kind-der-freischuetz.xml,Laut.,0,5,stage_direction,4,2,inner_speech,,#eremit,414.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1547,1547,1547,GerDracor/kind-der-freischuetz.xml, Dein Max ist doch wohl?,0,24,character_speech,4,2,,EREMIT,#eremit,414.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1548,1548,1548,GerDracor/kind-der-freischuetz.xml,"Vollkommen – nur daß ihm vor dem Probeschusse bange ist, den er morgen ablegen
              soll.",0,98,character_speech,4,2,,AGATHE.,#agathe,415.0,FEMALE,fear,S,,1821.0,negative,emotions of anxiety
1549,1549,1549,GerDracor/kind-der-freischuetz.xml,Ich habe davon gehört.,0,22,character_speech,4,2,,EREMIT.,#eremit,416.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1550,1550,1550,GerDracor/kind-der-freischuetz.xml,Hast du keine trübe Ahnung?,23,50,character_speech,4,2,,EREMIT.,#eremit,416.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1551,1551,1551,GerDracor/kind-der-freischuetz.xml,Zuzeiten wohl – wenn mich Max so schwermütig ansieht!,0,53,character_speech,4,2,,AGATHE.,#agathe,417.0,FEMALE,suffering,S,,1821.0,negative,emotions of suffering and empathy
1552,1552,1552,GerDracor/kind-der-freischuetz.xml,"Es tut meinem Herzen weh, deine Heiterkeit auch nur auf Augenblicke zu verscheuchen.",0,84,character_speech,4,2,,EREMIT.,#eremit,418.0,MALE,suffering,S,,1821.0,negative,emotions of suffering and empathy
1553,1553,1553,GerDracor/kind-der-freischuetz.xml,Dennoch kann ich dir nicht verhehlen –,99,137,character_speech,4,2,,EREMIT.,#eremit,418.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1554,1554,1554,GerDracor/kind-der-freischuetz.xml,"O sprecht, ehrwürdiger Vater!",0,29,character_speech,4,2,,AGATHE.,#agathe,419.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1555,1555,1555,GerDracor/kind-der-freischuetz.xml,"Was von Euch kommt, wird stets zu meinem Heil
              dienen.",30,97,character_speech,4,2,,AGATHE.,#agathe,419.0,FEMALE,love,S,,1821.0,positive,emotions of affection
