,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2292,2292,2292,GerDracor/klopstock-hermanns-schlacht.xml,"Ach, dort!",0,10,character_speech,1,14,,BERCENNIS.,#bercennis,751.0,FEMALE,suffering,S,,1769.0,negative,emotions of suffering and empathy
2293,2293,2293,GerDracor/klopstock-hermanns-schlacht.xml,... Nun darf ich kommen.,11,35,character_speech,1,14,,BERCENNIS.,#bercennis,751.0,FEMALE,no_annotation,S,,1769.0,no_annotation,no_annotation
2294,2294,2294,GerDracor/klopstock-hermanns-schlacht.xml,"Nun weißt du, daß er todt ist!",36,66,character_speech,1,14,,BERCENNIS.,#bercennis,751.0,FEMALE,Schadenfreude,S,,1769.0,positive,emotions of pleasure
2295,2295,2295,GerDracor/klopstock-hermanns-schlacht.xml,"Ach, meine Mutter!",0,18,character_speech,1,14,,HERMANN.,#hermann,752.0,MALE,suffering,S,,1769.0,negative,emotions of suffering and empathy
2296,2296,2296,GerDracor/klopstock-hermanns-schlacht.xml,Er ist todt!,19,31,character_speech,1,14,,HERMANN.,#hermann,752.0,MALE,despair,S,,1769.0,negative,emotions of anxiety
2297,2297,2297,GerDracor/klopstock-hermanns-schlacht.xml,"Wir haben Gefangne, Sohn!",0,25,character_speech,1,14,,BERCENNIS.,#bercennis,753.0,FEMALE,joy,S,,1769.0,positive,emotions of pleasure
2298,2298,2298,GerDracor/klopstock-hermanns-schlacht.xml,"Ach, dort unter den Adlern!",0,27,character_speech,1,14,,HERMANN.,#hermann,754.0,MALE,no_annotation,S,,1769.0,no_annotation,no_annotation
2299,2299,2299,GerDracor/klopstock-hermanns-schlacht.xml,"Wir haben viel Gefangne, vier Tribune!",0,38,character_speech,1,14,,BERCENNIS.,#bercennis,755.0,FEMALE,joy,S,,1769.0,positive,emotions of pleasure
2300,2300,2300,GerDracor/klopstock-hermanns-schlacht.xml,"zwanzig Centurione und mehr als zweihundert
            andre Tyrannensklaven!",39,117,character_speech,1,14,,BERCENNIS.,#bercennis,755.0,FEMALE,abhorrence,S,,1769.0,negative,emotions of rejection
2301,2301,2301,GerDracor/klopstock-hermanns-schlacht.xml,"Meine arme Mutter, wie wirst du geweint haben!",0,46,character_speech,1,14,,HERMANN.,#hermann,756.0,MALE,compassion,S,,1769.0,negative,emotions of suffering and empathy
