,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
871,871,871,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"
                                    Friede / Gott / Merkurius / Teutschland /Gerechtigkeit / Liebe / Hoffnung.",0,111,stage_direction,3,15,pre_speech,,,,,no_annotation,S,,,no_annotation,no_annotation
872,872,872,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"
                                    Der Himmel öffnet sich / in demselben sitzet GOtt in seiner Herrligkeit und klahrem Lichte / so schön und prächtig man solches mit Faklen und Feurspiegelen zwischen denen Wolken immer kan abbilden / die heilige Engel stehen üm Jhn her /mancherlei Musikalische Jnstrumenten und Bücher in den Händen haltende.",0,344,stage_direction,3,15,pre_speech,,,,,"admiration, reverence",S,,,positive,emotions of affection
873,873,873,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"Vor dem 
Trohn GOttes stehet der Friede / hinter demselben die Hoffnung /zu seiner rechten Seiten die Liebe / zu seiner linken die Gerechtigkeit und was etwann mehr vor Göttliche Eigenschafften dieses Ohrtes füglich beizuordnen sich wil schikken / so bald solches Teutschland ersiehet / fället es nebenst dem Merkurio auff die Knie / hebet ihre Hände und Augen gen Himmel und fähet darauff an zu reden).",345,748,stage_direction,3,15,pre_speech,,,,,"admiration, reverence",S,,,positive,emotions of affection
874,874,874,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Allerheiligster GOtt / barmhertzigster Vater / vor deiner Göttlichen Majestät herrlichstem Angesichte erscheinet gegenwertig / das arme / elende / betrübte /geplünderte / geplagte und verjagte Teutschland / demühtigst bittend / du wollest Jhr gnädigst vergönnen / Jhre Noht und Anliegen deiner heiligen Majestät persönlich vorzutragen und deine unaußsprechliche Güte ümme würkliche Hülffe unterthänigst anzuruffen.,0,415,character_speech,3,15,,FRIEDE.,FRIEDE.,1.0,UNKNOWN,"admiration, reverence",S,,,positive,emotions of affection
875,875,875,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Ja / liebe Tochter / deiner Bitte und Begehren wil Jch zu diesem mahl gnädigst statt geben und hierinnen vielmehr auff meine grundlose Barmhertzigkeit und deine Würdigkeit / als des gottlosen Teutschlandes bißanhero bößhafft geführtes Leben und Wandel sehen.,0,259,character_speech,3,15,,GOTT.,GOTT.,2.0,UNKNOWN,compassion,S,,,negative,emotions of suffering and empathy
876,876,876,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Zwahr / Jhr Gebeht ist mir biß auff diese gegenwertige Stunde ein rechter Greuel gewesen / dieweil Jhre Hände voll Blüht und all Jhr thun lauter Sünde und Schande: Jedennoch wil Jch auff deine Vorbitte Jhr Anbringen gedültig vernehmen.,260,495,character_speech,3,15,,GOTT.,GOTT.,2.0,UNKNOWN,suffering,S,,,negative,emotions of suffering and empathy
877,877,877,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Nun Teutschland / nun ist es hohe Zeit / daß du dein Gebeht mit rechtschaffener Reu und Buhsse begleitet / vor dem Angesichte deß Allerheiligsten GOttes außschüttest.,0,167,character_speech,3,15,,MERKURIUS.,MERKURIUS.,3.0,UNKNOWN,suffering,S,,,negative,emotions of suffering and empathy
878,878,878,TextGrid/-Das_Friedewuenschende_Teutschland.xml," O du heiliger / gerechter und barmhertziger GOtt / ewiger Himlischer Vater / Jch armes / elendes / hochbedrängtes Teutschland erscheine vor deinem allerheiligsten Angesichte mit einem reuenden / zerbrochnen / 
zerknirschten Hertzen und zuschlagenem Gemühte und bekenne dir meine Missethat / welche so groß ist / das sie die Wolken übersteiget.",0,344,character_speech,3,15,,TEUTSCHLAND.,TEUTSCHLAND.,4.0,UNKNOWN,suffering,S,,,negative,emotions of suffering and empathy
879,879,879,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Ach!,345,349,character_speech,3,15,,TEUTSCHLAND.,TEUTSCHLAND.,4.0,UNKNOWN,suffering,S,,,negative,emotions of suffering and empathy
880,880,880,TextGrid/-Das_Friedewuenschende_Teutschland.xml,HERR Jch habe gesündiget / Ja Jch habe gesündiget und mißhandelt / in deme aus meinem gottlosen Hertzen / gleich als aus einem Brunnen / durch alle meine Länder / Völker und Unterthanen hervor gequollen Verachtung deines heiligen Wortes / Lästerung / Hoffahrt / Lügen / eigne Liebe und Ehre / Ungehorsahm / Feindschafft / Zorn / Rachgier / Ungedult / Unzucht / Ungerechtigkeit / Geitz / allerlei böse Lüste und tausend andre Sünde.,350,781,character_speech,3,15,,TEUTSCHLAND.,TEUTSCHLAND.,4.0,UNKNOWN,abhorrence,S,,,negative,emotions of rejection
