,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1238,1238,1238,GerDracor/arnim-jerusalem.xml,"Die Kirche des heiligen Grabes in der Frühe nur wenigen Pilgern eröffnet, die in den
          einzelnen Kapellen vertheilt, theils beten, theils die heiligen Überbleibsel von dem
          Leiden Christi, sein Kreuz, die Säule, an der er gegeisselt, beschauen.",0,261,stage_direction,1,13,pre_speech,,,,,no_annotation,S,,1811.0,no_annotation,no_annotation
1239,1239,1239,GerDracor/arnim-jerusalem.xml,Viren und Bromly kommen zusammen und lesen in Briefen.,0,54,stage_direction,1,13,pre_speech,,,,,no_annotation,S,,1811.0,no_annotation,no_annotation
1240,1240,1240,GerDracor/arnim-jerusalem.xml,"Ein für allemal gesagt, der Glaube geht mir nicht recht ein, was sie mir hier gezeigt,
            das thut auf mich noch keine Wirkung; mit ausgehungertem Magen, wie hier die meisten
            Pilger, da sieht man freilich manches; ich habe gut gefrühstückt, bin nun fest.",0,275,character_speech,1,13,,BROMLY.,#bromly,721.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
1241,1241,1241,GerDracor/arnim-jerusalem.xml,"Das
            Wunder mit dem Lichtanzünden ist ein Skandal, wer weiß, die Priester schämen sich
            desselben wohl, doch müssen sie es wegen dieses allgemeinen Glaubens jährlich
            wiederholen.",276,488,character_speech,1,13,,BROMLY.,#bromly,721.0,MALE,anger,S,,1811.0,negative,emotions of rejection
1242,1242,1242,GerDracor/arnim-jerusalem.xml,"Ja freilich schlag ich einen in die Augen, so sieht er Licht, solch Licht
            wirds heute geben; die Armenianer und die Griechen balgten sich schon in des Bassa Saale
            heute Morgen tüchtig um den ersten Platz am heiligen Grabe, die Hälfte ist gebläut,
            zerschunden und zerkratzt, ein schöner Anblick für die Christenheit.",489,840,character_speech,1,13,,BROMLY.,#bromly,721.0,MALE,Schadenfreude,S,,1811.0,positive,emotions of pleasure
1243,1243,1243,GerDracor/arnim-jerusalem.xml,"Ich halt nicht viel auf Mönche und auf Priester, doch, das ist des Glaubens
            herrlichster Triumph, wenn er durch schlechte Priester nicht entstellt, durch gute nicht
            erhöhet werden kann, wenn wie der Fixstern er im Fernrohr und mit bloßen Angen gleich
            erscheint.",0,297,character_speech,1,13,,VIREN.,#viren,722.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
1244,1244,1244,GerDracor/arnim-jerusalem.xml,"Mir kommt der Glaube wie die Sonne vor, die längst herunter ist gesunken untern
            Horizont, wenn sie am größten scheint; macht sich der Glaube gar zu breit, da ist gewiß
            nichts an ihm, der Glaube in den ersten Christen, das war ein ander Wesen, wenig Worte,
            viele Thaten, jetzt wiederholen sie ein Halleluja tausendmal mit sauerem Gesicht.",0,373,character_speech,1,13,,BROMLY.,#bromly,723.0,MALE,suffering,S,,1811.0,negative,emotions of suffering and empathy
1245,1245,1245,GerDracor/arnim-jerusalem.xml,"Das Halleluja kann ich gar nicht leiden, ich muß dabei an Halle denken; der Traum in
            dieser Nacht, die Briefe haben mir den alten Grundmorast schnell aufgerührt, ich ahnete
            im Traum die Briefe.",0,217,character_speech,1,13,,VIREN.,#viren,724.0,MALE,being moved,S,,1811.0,being moved,being moved
1246,1246,1246,GerDracor/arnim-jerusalem.xml,Was schreibt man dir?,0,21,character_speech,1,13,,BROMLY.,#bromly,725.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
1247,1247,1247,GerDracor/arnim-jerusalem.xml,"Es ist nichts Wichtiges, und doch er greift es mich.",0,52,character_speech,1,13,,VIREN.,#viren,726.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
1248,1248,1248,GerDracor/arnim-jerusalem.xml,"Für einen Spottpreis hat Nathanael
            mein groß Familienhaus gekauft, es ist der Sohn des Juden Nathan, der am Cardenio
            gestorben, darauf hat er sich einen Grafentitel angeschafft und ein Paar Klöster, ein
            Mönchs-, ein Nonnenkloster als der Mindestfordernde sich zur Verpflegung übernommen, das
            alte Volk in meinem Haus zusammengesperrt und die vermehren sich darin nach Herzenslust.",53,481,character_speech,1,13,,VIREN.,#viren,726.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
1249,1249,1249,GerDracor/arnim-jerusalem.xml,"Pamphillo,  ein lustger Freund Cardenios, hat sich zum Abt darüber setzen
            lassen und treibt sein Wesen drin in lustiger Erfindung.",494,636,character_speech,1,13,,VIREN.,#viren,726.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
1250,1250,1250,GerDracor/arnim-jerusalem.xml,"Je das ist ja unendlich lächerlich, ich platz vor Lachen, komm ich nicht ins Freie;
            begleit mich Bruder, sieh nur den Bruder Reisenden mit einem großen Kräuterbündel und
            zwei Lämmern durch diese Hallen zu dem Altar milder Gaben schreiten.",0,262,character_speech,1,13,,BROMLY.,#bromly,727.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
1251,1251,1251,GerDracor/arnim-jerusalem.xml,Herr Voyageur.,0,14,character_speech,1,13,,VIREN.,#viren,728.0,MALE,no_annotation,S,,1811.0,no_annotation,no_annotation
1252,1252,1252,GerDracor/arnim-jerusalem.xml,"Jetzt hört, nun hab ich fertig meine Zueignung der Opfer.",0,57,character_speech,1,13,,DER REISENDE.,#reisender,729.0,MALE,Schadenfreude,S,,1811.0,positive,emotions of pleasure
1253,1253,1253,GerDracor/arnim-jerusalem.xml,"
            Als ich ein sinniger Knecht des Herrn, die Welt mir erschauet,
            Lag mir in mystischem Duft, tief am Altare das Herz,
            Doch da entzündet mein Flehn der Kerzen eine, die höchste,
            Streifig leuchtete sie durch in Jerusalems Nacht,
            Und ich sahe die Stäubchen durchzuckt von Freuden im Hirne,
            Und ich beschrieb es so gern wie mir der Staub noch so lieb.",0,418,character_speech,1,13,,DER REISENDE.,#reisender,729.0,MALE,joy,S,,1811.0,positive,emotions of pleasure
1254,1254,1254,GerDracor/arnim-jerusalem.xml,"Doch da haben die Ritter der Wallfahrt gar höhnend gelachet,
            Und ihr Lachen verdarbs, wirbelnd den ewgen Staub.",431,554,character_speech,1,13,,DER REISENDE.,#reisender,729.0,MALE,Schadenfreude,S,,1811.0,positive,emotions of pleasure
