,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
961,961,961,GerDracor/bretzner-belmont-und-constanze.xml,Zimmer des Bassa.,0,17,stage_direction,3,6,pre_speech,,,,,no_annotation,S,,1781.0,no_annotation,no_annotation
962,962,962,GerDracor/bretzner-belmont-und-constanze.xml,"Selim mit Gefolge, hernach Osmin, Belmonte, Konstanze, Pedrillo, Blonde, und
            Wache.",0,95,stage_direction,3,6,pre_speech,,,,,no_annotation,S,,1781.0,no_annotation,no_annotation
963,963,963,GerDracor/bretzner-belmont-und-constanze.xml,zu einem seiner Officiere.,0,26,stage_direction,3,6,speech_part,,#selim,354.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
964,964,964,GerDracor/bretzner-belmont-und-constanze.xml,"Geht, unterrichtet Euch, was der Lärm im Palast bedeutet; er hat uns im Schlaf
              aufgeschreckt, und laßt mir Osmin kommen.",0,134,character_speech,3,6,,SELIM,#selim,354.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
965,965,965,GerDracor/bretzner-belmont-und-constanze.xml,"Der Officier will abgehen, indem kommt Osmin zwar hastig, doch noch ein wenig
              schläfrig.",0,102,stage_direction,3,6,speech_part,,#selim,354.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
966,966,966,GerDracor/bretzner-belmont-und-constanze.xml,Herr!,0,5,character_speech,3,6,,OSMIN.,#osmin,355.0,MALE,anger,S,,1781.0,negative,emotions of rejection
967,967,967,GerDracor/bretzner-belmont-und-constanze.xml,"– Verzeih, daß ich es so früh wage – deine Ruhe zu stören.",6,64,character_speech,3,6,,OSMIN.,#osmin,355.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
968,968,968,GerDracor/bretzner-belmont-und-constanze.xml,"Was giebts, Osmin, was giebts?",0,30,character_speech,3,6,,SELIM.,#selim,356.0,MALE,being moved,S,,1781.0,being moved,being moved
969,969,969,GerDracor/bretzner-belmont-und-constanze.xml,Was bedeutet der Aufruhr?,31,56,character_speech,3,6,,SELIM.,#selim,356.0,MALE,being moved,S,,1781.0,being moved,being moved
970,970,970,GerDracor/bretzner-belmont-und-constanze.xml,"Herr, es ist die schändlichste Verrätherey in deinem Palast –",0,61,character_speech,3,6,,OSMIN.,#osmin,357.0,MALE,abhorrence,S,,1781.0,negative,emotions of rejection
971,971,971,GerDracor/bretzner-belmont-und-constanze.xml,Verrätherey?,0,12,character_speech,3,6,,SELIM.,#selim,358.0,MALE,being moved,S,,1781.0,being moved,being moved
972,972,972,GerDracor/bretzner-belmont-und-constanze.xml,Die niederträchtigen Christensklaven entführen uns – die Weiber.,0,64,character_speech,3,6,,OSMIN.,#osmin,359.0,MALE,abhorrence,S,,1781.0,negative,emotions of rejection
973,973,973,GerDracor/bretzner-belmont-und-constanze.xml,"Der große
              Baumeister, den du gestern auf Zureden des Verrathers  Pedrillo aufnahmst,
              hat deine – schöne Konstanze entführt.",65,216,character_speech,3,6,,OSMIN.,#osmin,359.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
974,974,974,GerDracor/bretzner-belmont-und-constanze.xml,Konstanze?,0,10,character_speech,3,6,,SELIM.,#selim,360.0,MALE,being moved,S,,1781.0,being moved,being moved
975,975,975,GerDracor/bretzner-belmont-und-constanze.xml,entführt?,11,20,character_speech,3,6,,SELIM.,#selim,360.0,MALE,being moved,S,,1781.0,being moved,being moved
976,976,976,GerDracor/bretzner-belmont-und-constanze.xml,"Ah, setzt ihnen nach!",21,42,character_speech,3,6,,SELIM.,#selim,360.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
977,977,977,GerDracor/bretzner-belmont-und-constanze.xml,O 's ist schon dafür gesorgt!,0,29,character_speech,3,6,,OSMIN.,#osmin,361.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
978,978,978,GerDracor/bretzner-belmont-und-constanze.xml,"Meiner Wachsamkeit – hast du es zu danken, daß ich sie
              wieder beym Schopfe gekriegt habe.",30,133,character_speech,3,6,,OSMIN.,#osmin,361.0,MALE,joy,S,,1781.0,positive,emotions of pleasure
979,979,979,GerDracor/bretzner-belmont-und-constanze.xml,"Auch mir selbst hatte der – spitzbübische Pedrillo
              eine gleiche Ehre zugedacht, und er hatte mein Blondgen schon beym Kopfe, um mit ihr –
              in alle Welt zu reisen – Aber Gift und Dolch!",134,345,character_speech,3,6,,OSMIN.,#osmin,361.0,MALE,abhorrence,S,,1781.0,negative,emotions of rejection
