,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
3441,3441,3441,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Maria.,0,6,stage_direction,5,13,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
3442,3442,3442,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Lerse.,7,13,stage_direction,5,13,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
3443,3443,3443,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,"Geh hinein und sieh, wie's steht!",0,33,character_speech,5,13,,MARIA.,#maria,1418.0,FEMALE,no_annotation,S,,1774.0,no_annotation,no_annotation
3444,3444,3444,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Lerse ab.,0,9,stage_direction,5,13,inner_speech,,#maria,1418.0,FEMALE,no_annotation,S,,1774.0,no_annotation,no_annotation
3445,3445,3445,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Elisabeth.,0,10,stage_direction,5,13,speech_part,,#maria,1418.0,FEMALE,no_annotation,S,,1774.0,no_annotation,no_annotation
3446,3446,3446,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Wächter.,11,19,stage_direction,5,13,speech_part,,#maria,1418.0,FEMALE,no_annotation,S,,1774.0,no_annotation,no_annotation
3447,3447,3447,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Gott vergelt Euch die Lieb und Treu an meinem Herrn.,0,52,character_speech,5,13,,ELISABETH.,#elisabeth,1419.0,FEMALE,"admiration, reverence",S,,1774.0,positive,emotions of affection
3448,3448,3448,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Wächter ab.,0,11,stage_direction,5,13,inner_speech,,#elisabeth,1419.0,FEMALE,no_annotation,S,,1774.0,no_annotation,no_annotation
3449,3449,3449,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,"
              Maria, was bringst du?",0,37,character_speech,5,13,,ELISABETH.,#elisabeth,1419.0,FEMALE,no_annotation,S,,1774.0,no_annotation,no_annotation
3450,3450,3450,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Meines Bruders Sicherheit.,0,26,character_speech,5,13,,MARIA.,#maria,1420.0,FEMALE,no_annotation,S,,1774.0,no_annotation,no_annotation
3451,3451,3451,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,"Ach, aber mein Herz ist zerrissen.",27,61,character_speech,5,13,,MARIA.,#maria,1420.0,FEMALE,suffering,S,,1774.0,negative,emotions of suffering and empathy
3452,3452,3452,GerDracor/goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,"Weislingen ist tot,
              vergiftet von seinem Weibe.",62,123,character_speech,5,13,,MARIA.,#maria,1420.0,FEMALE,despair,S,,1774.0,negative,emotions of anxiety
