,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
3520,3520,3520,GerDracor/iffland-die-jaeger.xml,Vorige.,0,7,stage_direction,5,14,pre_speech,,,,,no_annotation,S,,1785.0,no_annotation,no_annotation
3521,3521,3521,GerDracor/iffland-die-jaeger.xml,Pastor.,8,15,stage_direction,5,14,pre_speech,,,,,no_annotation,S,,1785.0,no_annotation,no_annotation
3522,3522,3522,GerDracor/iffland-die-jaeger.xml,Schulz.,16,23,stage_direction,5,14,pre_speech,,,,,no_annotation,S,,1785.0,no_annotation,no_annotation
3523,3523,3523,GerDracor/iffland-die-jaeger.xml,Rudolph.,24,32,stage_direction,5,14,pre_speech,,,,,no_annotation,S,,1785.0,no_annotation,no_annotation
3524,3524,3524,GerDracor/iffland-die-jaeger.xml,"Herr Oberförster, um Gottes willen.",0,35,character_speech,5,14,,RUDOLPH.,#rudolph,1570.0,MALE,fear,S,,1785.0,negative,emotions of anxiety
3525,3525,3525,GerDracor/iffland-die-jaeger.xml,in höchster Freude.,0,19,stage_direction,5,14,speech_part,,#schulz,1571.0,MALE,joy,S,,1785.0,positive,emotions of pleasure
3526,3526,3526,GerDracor/iffland-die-jaeger.xml,"Matthes kömmt davon; der Doktor sagt es, und –",0,46,character_speech,5,14,,SCHULZ,#schulz,1571.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3527,3527,3527,GerDracor/iffland-die-jaeger.xml,"Der alte Fritz hat Matthes verwundet, Anton ist unschuldig.",0,59,character_speech,5,14,,PASTOR.,#pastor,1572.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3528,3528,3528,GerDracor/iffland-die-jaeger.xml,Anton?,0,6,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1573.0,MALE,being moved,S,,1785.0,being moved,being moved
3529,3529,3529,GerDracor/iffland-die-jaeger.xml,"Ach mein Sohn, mein Sohn!",0,25,character_speech,5,14,,OBERFÖRSTERIN.,#oberfoersterin,1574.0,FEMALE,joy,S,,1785.0,positive,emotions of pleasure
3530,3530,3530,GerDracor/iffland-die-jaeger.xml,– O Gott!,0,9,character_speech,5,14,,FRIEDRIKE.,#friedrike,1575.0,FEMALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3531,3531,3531,GerDracor/iffland-die-jaeger.xml,Sinkt in Antons Arme.,0,21,stage_direction,5,14,inner_speech,,#friedrike,1575.0,FEMALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3532,3532,3532,GerDracor/iffland-die-jaeger.xml,Alle stehen erstarrt.,22,43,stage_direction,5,14,inner_speech,,#friedrike,1575.0,FEMALE,being moved,S,,1785.0,being moved,being moved
3533,3533,3533,GerDracor/iffland-die-jaeger.xml,Friedrike – Vater!,0,18,character_speech,5,14,,ANTON.,#anton,1576.0,MALE,being moved,S,,1785.0,being moved,being moved
3534,3534,3534,GerDracor/iffland-die-jaeger.xml,Mutter – wie ist euch?,19,41,character_speech,5,14,,ANTON.,#anton,1576.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3535,3535,3535,GerDracor/iffland-die-jaeger.xml,fällt auf die Knie.,0,19,stage_direction,5,14,speech_part,,#oberfoerster,1577.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3536,3536,3536,GerDracor/iffland-die-jaeger.xml,"Gott, ich danke dir – ich danke dir.",0,36,character_speech,5,14,,OBERFÖRSTER,#oberfoerster,1577.0,MALE,joy,S,,1785.0,positive,emotions of pleasure
3537,3537,3537,GerDracor/iffland-die-jaeger.xml,Wir alle – alle!,0,16,character_speech,5,14,,PASTOR. OBERFÖRSTERIN. ANTON. FRIEDRIKE. RUDOLPH. SCHULZ.,#pastor #oberfoersterin #anton #friedrike #rudolph #schulz,1578.0,UNKNOWN,joy,S,,1785.0,positive,emotions of pleasure
3538,3538,3538,GerDracor/iffland-die-jaeger.xml,Seht ihr's nun?,0,15,character_speech,5,14,,ANTON.,#anton,1579.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3539,3539,3539,GerDracor/iffland-die-jaeger.xml,– Ich bin unschuldig – seht ihr's?,16,50,character_speech,5,14,,ANTON.,#anton,1579.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3540,3540,3540,GerDracor/iffland-die-jaeger.xml,"O Junge, Junge!",0,15,character_speech,5,14,,OBERFÖRSTERIN.,#oberfoersterin,1580.0,FEMALE,being moved,S,,1785.0,being moved,being moved
3541,3541,3541,GerDracor/iffland-die-jaeger.xml,Wenn es nur wahr ist!,0,21,character_speech,5,14,,AMTMANN.,#amtmann,1581.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3542,3542,3542,GerDracor/iffland-die-jaeger.xml,Man wird Sie gleich abrufen.,0,28,character_speech,5,14,,PASTOR.,#pastor,1582.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3543,3543,3543,GerDracor/iffland-die-jaeger.xml,"Wie der alte Fritz hörte, daß man Antonen beschuldigte,
              kam er nach, lieferte sich selbst ein.",29,137,character_speech,5,14,,PASTOR.,#pastor,1582.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3544,3544,3544,GerDracor/iffland-die-jaeger.xml,"Matthes ist ihm unterwegs begegnet, hat ihn
              gereizt; drauf hat er ihn verwundet.",138,232,character_speech,5,14,,PASTOR.,#pastor,1582.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3545,3545,3545,GerDracor/iffland-die-jaeger.xml,"– Matthes hat sich von der starken Verblutung
              erholt, die Wunde ist nicht tödlich, und sein eignes Geständnis bestätigt alles.",233,373,character_speech,5,14,,PASTOR.,#pastor,1582.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3546,3546,3546,GerDracor/iffland-die-jaeger.xml,Gott sei gelobt!,0,16,character_speech,5,14,,AMTMANN.,#amtmann,1583.0,MALE,joy,S,,1785.0,positive,emotions of pleasure
3547,3547,3547,GerDracor/iffland-die-jaeger.xml,"O mein Sohn – Anton, Anton, Anton!",0,34,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1584.0,MALE,being moved,S,,1785.0,being moved,being moved
3548,3548,3548,GerDracor/iffland-die-jaeger.xml,Mein einziger Sohn.,35,54,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1584.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3549,3549,3549,GerDracor/iffland-die-jaeger.xml,"Er wirft das Papier
                hin.",0,40,stage_direction,5,14,inner_speech,,#oberfoerster,1584.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3550,3550,3550,GerDracor/iffland-die-jaeger.xml," Da, Herr, ist meine Habschaft,",0,31,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1584.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3551,3551,3551,GerDracor/iffland-die-jaeger.xml,Wirft den Beutel hin.,0,21,stage_direction,5,14,inner_speech,,#oberfoerster,1584.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3552,3552,3552,GerDracor/iffland-die-jaeger.xml," da,
              nehme Er Haus und Hof,",0,41,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1584.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3553,3553,3553,GerDracor/iffland-die-jaeger.xml,Reißt die Weste auf.,0,20,stage_direction,5,14,inner_speech,,#oberfoerster,1584.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3554,3554,3554,GerDracor/iffland-die-jaeger.xml," nehme Er alles, ich behalte
              doch mehr als Er – ich habe meinen Sohn wieder.",0,90,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1584.0,MALE,joy,S,,1785.0,positive,emotions of pleasure
3555,3555,3555,GerDracor/iffland-die-jaeger.xml,"O Anton, Anton, mein einziger Sohn!",91,126,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1584.0,MALE,suffering,S,,1785.0,negative,emotions of suffering and empathy
3556,3556,3556,GerDracor/iffland-die-jaeger.xml,"Matthes lasse ich kurieren, den alten Fritz vertrete ich vor unserm Fürsten
              selbst.",141,238,character_speech,5,14,,OBERFÖRSTER.,#oberfoerster,1584.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3557,3557,3557,GerDracor/iffland-die-jaeger.xml,"O Anton, du lebst!",0,18,character_speech,5,14,,FRIEDRIKE.,#friedrike,1585.0,FEMALE,joy,S,,1785.0,positive,emotions of pleasure
3558,3558,3558,GerDracor/iffland-die-jaeger.xml,"Er lebt und ist unschuldig und wird dein Mann, du wirst meine Tochter!",0,70,character_speech,5,14,,OBERFÖRSTERIN.,#oberfoersterin,1586.0,FEMALE,joy,S,,1785.0,positive,emotions of pleasure
3559,3559,3559,GerDracor/iffland-die-jaeger.xml,legt ihre Hände zusammen.,0,25,stage_direction,5,14,speech_part,,#oberfoerster,1587.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3560,3560,3560,GerDracor/iffland-die-jaeger.xml,Gott segne uns und euch und alle Welt!,0,38,character_speech,5,14,,OBERFÖRSTER,#oberfoerster,1587.0,MALE,"admiration, reverence",S,,1785.0,positive,emotions of affection
3561,3561,3561,GerDracor/iffland-die-jaeger.xml,–,39,40,character_speech,5,14,,OBERFÖRSTER,#oberfoerster,1587.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3562,3562,3562,GerDracor/iffland-die-jaeger.xml,Rasch zum Amtmann.,0,18,stage_direction,5,14,inner_speech,,#oberfoerster,1587.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3563,3563,3563,GerDracor/iffland-die-jaeger.xml," Herr
              Amtmann!",0,28,character_speech,5,14,,OBERFÖRSTER,#oberfoerster,1587.0,MALE,no_annotation,S,,1785.0,no_annotation,no_annotation
3564,3564,3564,GerDracor/iffland-die-jaeger.xml,Gott beßre Sie und segne Sie auch!,29,63,character_speech,5,14,,OBERFÖRSTER,#oberfoerster,1587.0,MALE,"admiration, reverence",S,,1785.0,positive,emotions of affection
3565,3565,3565,GerDracor/iffland-die-jaeger.xml,"So wahr Gott lebt, es kömmt von
              Herzen.",64,117,character_speech,5,14,,OBERFÖRSTER,#oberfoerster,1587.0,MALE,love,S,,1785.0,positive,emotions of affection
