,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
409,409,409,GerDracor/neuber-ein-deutsches-vorspiel.xml,"Arete, Themis, Alethea, Melpomene, Thalia, Sedulius, Tharsus.",0,61,stage_direction,1,8,pre_speech,,,,,no_annotation,S,,1734.0,no_annotation,no_annotation
410,410,410,GerDracor/neuber-ein-deutsches-vorspiel.xml,"
            Was sagst du nun darzu?",0,36,character_speech,1,8,,ALETHEA.,#alethea,80.0,FEMALE,no_annotation,S,,1734.0,no_annotation,no_annotation
411,411,411,GerDracor/neuber-ein-deutsches-vorspiel.xml,Wilst du dich weiter qvälen?,37,65,character_speech,1,8,,ALETHEA.,#alethea,80.0,FEMALE,no_annotation,S,,1734.0,no_annotation,no_annotation
412,412,412,GerDracor/neuber-ein-deutsches-vorspiel.xml,Kanst du nun nicht vergnügt und wohl zufrieden seyn?,78,130,character_speech,1,8,,ALETHEA.,#alethea,80.0,FEMALE,joy,S,,1734.0,positive,emotions of pleasure
413,413,413,GerDracor/neuber-ein-deutsches-vorspiel.xml,"Du bist so wohl beschützt, und was du hast, bleibt dein.",143,199,character_speech,1,8,,ALETHEA.,#alethea,80.0,FEMALE,love,S,,1734.0,positive,emotions of affection
414,414,414,GerDracor/neuber-ein-deutsches-vorspiel.xml,"
            Nun krieg ich Luft, die Noth, die fast mein Herz durchschnitten,
            Ganz frey und ohne Furcht aus meiner Brust zu schütten.",0,145,character_speech,1,8,,MELPOMENE.,#melpomene,81.0,FEMALE,suffering,S,,1734.0,negative,emotions of suffering and empathy
415,415,415,GerDracor/neuber-ein-deutsches-vorspiel.xml,"Ich weis nicht, wem ich nun am ersten danken soll.",158,208,character_speech,1,8,,MELPOMENE.,#melpomene,81.0,FEMALE,no_annotation,S,,1734.0,no_annotation,no_annotation
416,416,416,GerDracor/neuber-ein-deutsches-vorspiel.xml,"Der eingepreßte Schmerz, der reißt sich Freudenvoll
            Aus meinem Herzen los.",221,307,character_speech,1,8,,MELPOMENE.,#melpomene,81.0,FEMALE,joy,S,,1734.0,positive,emotions of pleasure
417,417,417,GerDracor/neuber-ein-deutsches-vorspiel.xml,"Die Freuden-Thränen rinnen
            So heftig, als zuvor ein klägliches Beginnen
            Sie aus den Augen zwang.",308,428,character_speech,1,8,,MELPOMENE.,#melpomene,81.0,FEMALE,joy,S,,1734.0,positive,emotions of pleasure
418,418,418,GerDracor/neuber-ein-deutsches-vorspiel.xml,"Die Freude hemmet mich
            So sehr, als wie der Schmerz.",429,493,character_speech,1,8,,MELPOMENE.,#melpomene,81.0,FEMALE,joy,S,,1734.0,positive,emotions of pleasure
419,419,419,GerDracor/neuber-ein-deutsches-vorspiel.xml,"
            Es ist ein Glück für dich,
            Daß Themis dich gehört und selbst für dich gesprochen:
            Sonst wäre dir der Stab wahrhaftig schon gebrochen.",0,170,character_speech,1,8,,THALIA.,#thalia,82.0,FEMALE,joy,S,,1734.0,positive,emotions of pleasure
420,420,420,GerDracor/neuber-ein-deutsches-vorspiel.xml,"Nur das verdreußt mich itzt, daß ich so viele Zeit
            Vergebens angewandt, und die Gerechtigkeit,
            Darbey vergessen hab.",183,323,character_speech,1,8,,THALIA.,#thalia,82.0,FEMALE,suffering,S,,1734.0,negative,emotions of suffering and empathy
